timestamp,trip_id,start_time,start_date,route_id,latitude,longitude,bearing,speed,vehicle_id,license_plate
2025-01-21 20:32:02,weekday_U1700_U170002_5,20:09:02,20250121,U1700,3.251217,101.684166,47.0,14.82,WUW5264,WUW5264
2025-01-21 20:32:15,weekday_U1730_U173001_7,20:31:15,20250121,U1730,3.147417,101.6965,309.0,3.7,WVC3796,WVC3796
2025-01-21 20:32:48,weekday_P0060_P006002_3,20:06:18,20250121,P0060,3.184433,101.610664,262.0,44.45,WA6739N,WA6739N
2025-01-21 20:32:36,weekday_S0040_S004002_2,20:00:36,20250121,S0040,3.2066,101.75233,188.0,24.08,WVL649,WVL649
2025-01-21 20:32:52,weekday_T5800_T580002_1,19:43:22,20250121,T5800,3.052483,101.69949,270.0,42.6,WC3844G,WC3844G
2025-01-21 20:32:26,weekday_U4000_U400002_3,20:29:26,20250121,U4000,3.044883,101.73851,201.0,24.08,WB1755J,WB1755J
2025-01-21 20:32:35,weekday_U2500_U250001_20,19:58:05,20250121,U2500,3.209267,101.72767,0.0,0.0,WVL614,WVL614
2025-01-21 20:32:37,weekday_T8500_T850002_9,20:32:07,20250121,T8500,3.1285,101.6785,229.0,24.08,WUT8493,WUT8493
2025-01-21 20:32:56,weekday_U3000_U300002_8,19:53:09,20250121,U3000,3.152695,101.69961,292.7,22.22,VGH3094,VGH3094
2025-01-21 20:32:54,weekday_U2500_U250002_22,20:00:14,20250121,U2500,3.147164,101.69424,79.9,12.04,SF50488,SF50488
2025-01-21 20:32:30,weekday_S4080_S408002_12,20:31:30,20250121,S4080,3.025717,101.57067,349.0,18.52,WB9341D,WB9341D
2025-01-21 20:32:59,weekday_U8020_U802002_12,20:00:29,20250121,U8020,3.1447,101.62016,323.0,38.89,WVN5547,WVN5547
2025-01-21 20:32:34,weekday_T7760_T776002_4,19:52:04,20250121,T7760,3.044667,101.60168,341.0,14.82,WC9270G,WC9270G
2025-01-21 20:32:28,weekday_U6000_U600001_19,19:20:35,20250121,U6000,2.991318,101.61377,116.0,25.56,VGJ1946,VGJ1946
2025-01-21 20:32:16,weekday_P0010_P001001_16,20:11:46,20250121,P0010,3.08675,101.65083,0.0,0.0,WB3960N,WB3960N
2025-01-21 20:32:21,weekday_U1710_U171001_10,20:27:52,20250121,U1710,3.153117,101.69834,0.0,0.0,WWC4681,WWC4681
2025-01-21 20:32:31,weekday_U2020_U202001_8,20:32:31,20250121,U2020,3.149417,101.69767,47.0,18.52,WUY9570,WUY9570
2025-01-21 20:32:38,weekday_U7510_U751001_9,19:07:48,20250121,U7510,3.059692,101.521904,161.7,7.22,WWC4592,WWC4592
2025-01-21 20:32:46,weekday_U6410_U641002_0,18:32:16,20250121,U6410,3.079433,101.57967,83.0,66.67,WPB3247,WPB3247
2025-01-21 20:32:24,weekday_U7510_U751002_11,20:31:24,20250121,U7510,3.034844,101.534294,358.8,16.3,W6961T,W6961T
2025-01-21 20:32:49,weekday_U6520_U652002_2,19:33:49,20250121,U6520,3.0667,101.68816,0.0,0.0,WVB3741,WVB3741
2025-01-21 20:32:33,weekday_U2510_U251002_3,20:30:33,20250121,U2510,3.19085,101.756836,22.0,33.34,WWD4612,WWD4612
2025-01-21 20:32:42,weekday_T7810_T781002_4,20:31:44,20250121,T7810,3.111631,101.59694,222.1,47.97,WVA3045,WVA3045
2025-01-21 20:32:26,weekday_U2200_U220002_6,19:58:56,20250121,U2200,3.16665,101.729996,301.0,9.26,WVC6428,WVC6428
2025-01-21 20:32:01,weekday_U3030_U303002_8,19:40:23,20250121,U3030,3.152663,101.69865,5.1,0.0,WVN7754,WVN7754
2025-01-21 20:32:42,weekday_T7860_T786002_3,20:31:29,20250121,T7860,3.110435,101.6389,29.0,5.56,WVH1758,WVH1758
2025-01-21 20:32:53,weekday_T7820_T782002_4,20:32:06,20250121,T7820,3.117548,101.59092,0.7,13.52,PJK1473,PJK1473
2025-01-21 20:32:50,weekday_T4500_T450002_2,19:38:50,20250121,T4500,2.93265,101.854004,321.0,16.67,WVB2451,WVB2451
2025-01-21 20:32:47,weekday_U7510_U751002_11,19:51:01,20250121,U7510,3.116882,101.66961,87.2,38.15,W7743T,W7743T
2025-01-21 20:32:18,weekday_T6040_T604002_11,19:51:18,20250121,T6040,3.064161,101.65081,61.2,4.63,WQA1063,WQA1063
2025-01-21 20:32:43,weekday_P0010_P001001_16,20:26:43,20250121,P0010,3.110333,101.63649,316.0,7.41,WA3714M,WA3714M
2025-01-21 20:32:28,weekday_U6500_U650002_11,20:03:58,20250121,U6500,3.106867,101.684,21.0,22.22,WNY6805,WNY6805
2025-01-21 20:32:47,weekday_U2500_U250001_20,20:13:17,20250121,U2500,3.173233,101.69917,22.0,31.48,WB7597P,WB7597P
2025-01-21 20:32:13,weekday_T3500_T350002_5,19:46:13,20250121,T3500,3.132517,101.76149,283.0,37.04,WVC6453,WVC6453
2025-01-21 20:32:54,weekday_U3030_U303002_8,18:20:36,20250121,U3030,3.135583,101.78451,159.39,8.52,WWB6720,WWB6720
2025-01-21 20:32:32,weekday_S4020_S402002_3,20:32:32,20250121,S4020,3.071533,101.522,181.0,16.67,WQE2135,WQE2135
2025-01-21 20:32:56,weekday_U3030_U303002_8,19:21:41,20250121,U3030,3.160233,101.71639,62.8,38.52,WVJ8197,WVJ8197
2025-01-21 20:32:33,weekday_U8210_U821002_6,19:41:33,20250121,U8210,3.106588,101.66623,182.9,15.93,WQA647,WQA647
2025-01-21 20:32:25,weekday_U6000_U600001_21,20:28:28,20250121,U6000,3.13267,101.68983,143.8,6.85,VGH4670,VGH4670
2025-01-21 20:33:00,weekday_P0010_P001001_16,19:51:00,20250121,P0010,3.079857,101.62723,181.7,15.19,WB4416E,WB4416E
2025-01-21 20:32:50,weekday_T7760_T776002_4,20:22:53,20250121,T7760,3.057005,101.59274,54.9,25.19,SF2113391,SF2113391
2025-01-21 20:32:57,weekday_T7880_T788002_4,20:27:17,20250121,T7880,3.119483,101.67799,295.0,22.22,CDH8332,CDH8332
2025-01-21 20:32:49,weekday_S0100_S010002_0,20:27:29,20250121,S0100,3.151567,101.663,0.0,0.0,WVA3151,WVA3151
2025-01-21 20:32:44,weekday_P0020_P002002_2,20:31:14,20250121,P0020,3.101767,101.64183,125.0,25.93,WB3185B,WB3185B
2025-01-21 20:33:01,weekday_P0050_P005002_2,19:35:01,20250121,P0050,3.132367,101.62134,94.0,37.04,WA7507M,WA7507M
2025-01-21 20:32:31,weekday_S2030_S203002_7,20:32:31,20250121,S2030,3.051783,101.64017,0.0,0.0,WC4453C,WC4453C
2025-01-21 20:32:55,weekday_U3000_U300002_9,20:15:00,20250121,U3000,3.143227,101.76963,2.3,36.48,VEW7052,VEW7052
2025-01-21 20:32:37,weekday_T3510_T351002_2,20:31:30,20250121,T3510,3.135667,101.751335,217.0,27.78,WVN5644,WVN5644
2025-01-21 20:32:36,weekday_S1060_S106002_1,13:02:07,20250121,S1060,2.9046,101.784164,133.0,16.67,WB3075T,WB3075T
2025-01-21 20:32:28,weekday_T4500_T450002_2,19:47:01,20250121,T4500,2.991446,101.79821,288.6,46.67,WNP9275,WNP9275
2025-01-21 20:32:11,weekday_T7870_T787002_3,19:51:12,20250121,T7870,3.101036,101.64123,295.5,5.93,WUY4091,WUY4091
2025-01-21 20:32:37,weekday_S4040_S404002_1,19:04:07,20250121,S4040,3.055517,101.505844,160.0,18.52,WVC6468,WVC6468
2025-01-21 20:32:43,weekday_T2020_T202002_7,20:21:13,20250121,T2020,3.2318,101.7035,203.0,12.96,WC4657H,WC4657H
2025-01-21 20:32:46,weekday_U8010_U801001_7,20:04:16,20250121,U8010,3.1872,101.61984,187.0,62.97,WVG5306,WVG5306
2025-01-21 20:32:28,weekday_U7720_U772001_15,19:51:18,20250121,U7720,3.084406,101.61878,262.79,34.63,WVP2440,WVP2440
2025-01-21 20:32:07,weekday_T4500_T450002_2,19:00:41,20250121,T4500,2.984284,101.81507,114.8,9.07,WVP2467,WVP2467
2025-01-21 20:32:37,weekday_U2000_U200002_4,20:32:37,20250121,U2000,3.245967,101.727005,0.0,0.0,WVB4123,WVB4123
2025-01-21 20:32:37,weekday_T2230_T223002_3,20:31:48,20250121,T2230,3.172447,101.73514,156.0,16.3,W5902R,W5902R
2025-01-21 20:32:17,weekday_U6400_U640001_6,19:44:43,20250121,U6400,3.074064,101.646324,275.4,4.63,WQB307,WQB307
2025-01-21 20:32:35,weekday_U1510_U151002_7,20:29:58,20250121,U1510,3.254351,101.656494,158.1,35.56,W2675T,W2675T
2025-01-21 20:32:35,weekday_U1730_U173002_7,20:29:03,20250121,U1730,3.26081,101.67436,210.5,7.59,WA3498G,WA3498G
2025-01-21 20:31:44,weekday_S0131_S013102_4,19:30:21,20250121,S0131,3.134387,101.47028,273.79,0.0,PKY1292,PKY1292
2025-01-21 20:32:37,weekday_U7510_U751001_11,20:40:00,20250121,U7510,3.143517,101.695,221.0,29.63,WVF1352,WVF1352
2025-01-21 20:32:28,weekday_U1730_U173001_6,19:45:00,20250121,U1730,3.236817,101.67383,0.0,0.0,WPM403,WPM403
2025-01-21 20:32:38,weekday_S1060_S106002_2,19:20:00,20250121,S1060,2.86885,101.81501,0.0,0.0,WB6708F,WB6708F
2025-01-21 20:32:47,weekday_P0040_P004002_1,20:32:47,20250121,P0040,3.109833,101.6115,191.0,33.34,WA2947M,WA2947M
2025-01-21 20:32:50,weekday_U5900_U590001_12,19:30:16,20250121,U5900,3.034769,101.778496,82.1,37.41,WPC7940,WPC7940
2025-01-21 20:32:57,weekday_S2060_S206002_6,20:00:38,20250121,S2060,2.819291,101.46691,269.9,48.89,SF2113527,SF2113527
2025-01-21 20:32:57,weekday_S4020_S402002_2,19:30:57,20250121,S4020,3.077583,101.555176,0.0,0.0,WQB2103,WQB2103
2025-01-21 20:32:46,weekday_S4050_S405002_2,13:10:40,20250121,S4050,3.109946,101.54679,81.0,18.89,WVH6287,WVH6287
2025-01-21 20:32:54,weekday_S4030_S403002_8,20:30:23,20250121,S4030,3.048706,101.529854,87.8,54.08,WVA3032,WVA3032
2025-01-21 20:32:48,weekday_U1510_U151001_6,19:46:18,20250121,U1510,3.2423,101.6695,0.0,1.85,WVB5693,WVB5693
2025-01-21 20:32:00,weekday_S3020_S302002_9,19:31:25,20250121,S3020,3.023134,101.45088,184.8,0.0,WUW9720,WUW9720
2025-01-21 20:32:57,weekday_T6030_T603002_3,20:03:26,20250121,T6030,3.006263,101.59806,220.3,10.56,WVG2342,WVG2342
2025-01-21 20:32:10,weekday_S1030_S103002_0,20:26:22,20250121,S1030,3.140513,101.76943,4.6,10.93,WVE5160,WVE5160
2025-01-21 20:32:33,weekday_P0050_P005002_2,20:18:33,20250121,P0050,3.132283,101.620674,275.0,29.63,WB3671K,WB3671K
2025-01-21 20:32:39,weekday_S2030_S203002_7,20:00:39,20250121,S2030,3.06015,101.64367,59.0,35.19,WB8610F,WB8610F
2025-01-21 20:32:52,weekday_U6510_U651002_1,19:51:07,20250121,U6510,3.078355,101.67064,182.0,38.34,WVG2429,WVG2429
2025-01-21 20:32:10,weekday_S4050_S405002_1,12:30:08,20250121,S4050,3.086683,101.55134,55.0,35.19,WB7413B,WB7413B
2025-01-21 20:32:22,weekday_U3000_U300002_8,19:59:18,20250121,U3000,3.160753,101.7388,285.6,5.37,VER7240,VER7240
2025-01-21 20:32:16,weekday_U4500_U450001_10,19:06:55,20250121,U4500,2.966051,101.7907,162.0,45.0,WVE5025,WVE5025
2025-01-21 20:32:14,weekday_U2510_U251002_2,19:29:14,20250121,U2510,3.181116,101.70127,19.79,17.59,WNV5654,WNV5654
2025-01-21 20:32:24,weekday_S1080_S108002_1,20:31:24,20250121,S1080,3.023367,101.71651,0.0,0.0,WB4708V,WB4708V
2025-01-21 20:32:05,weekday_S0131_S013102_4,20:10:35,20250121,S0131,3.09484,101.46056,256.29,0.0,PLA2875,PLA2875
2025-01-21 20:32:42,weekday_U2220_U222002_3,20:32:42,20250121,U2220,3.22615,101.74401,215.0,24.08,WUY9497,WUY9497
2025-01-21 20:32:26,weekday_U8010_U801002_7,20:01:58,20250121,U8010,3.188483,101.60316,359.0,42.6,WVH1852,WVH1852
2025-01-21 20:32:28,weekday_U1910_U191002_0,20:30:28,20250121,U1910,3.199717,101.65667,93.0,20.37,WPC1209,WPC1209
2025-01-21 20:32:26,weekday_U2010_U201002_8,19:03:59,20250121,U2010,3.260383,101.72668,346.0,35.19,WVA4383,WVA4383
2025-01-21 20:32:53,weekday_U6000_U600001_20,20:17:19,20250121,U6000,3.102559,101.67756,201.9,30.0,VGF8475,VGF8475
2025-01-21 20:32:49,weekday_U2500_U250002_22,20:14:08,20250121,U2500,3.187666,101.70353,234.2,14.08,W9423Q,W9423Q
2025-01-21 20:32:28,weekday_U3020_U302002_4,20:11:59,20250121,U3020,3.16285,101.71367,54.0,27.78,WUY9534,WUY9534
2025-01-21 20:32:16,weekday_S2020_S202002_4,20:02:47,20250121,S2020,3.073317,101.60067,91.0,35.19,WB5022K,WB5022K
2025-01-21 20:32:46,weekday_P0010_P001002_16,19:40:46,20250121,P0010,3.110033,101.65249,162.0,16.67,WPV4583,WPV4583
2025-01-21 20:32:19,weekday_S1190_S119002_14,18:30:19,20250121,S1190,3.233167,101.6765,53.0,57.41,WB6374S,WB6374S
2025-01-21 20:32:24,weekday_S1170_S117002_3,19:48:59,20250121,S1170,2.949417,101.77901,359.0,37.04,WB2521U,WB2521U
2025-01-21 20:31:43,weekday_P0020_P002002_2,19:36:35,20250121,P0020,3.103745,101.64753,279.6,27.04,WVB6840,WVB6840
2025-01-21 20:32:51,weekday_U7800_U780002_8,19:31:52,20250121,U7800,3.11215,101.620995,128.0,35.19,WVJ953,WVJ953
2025-01-21 20:32:37,weekday_U7720_U772001_15,20:14:06,20250121,U7720,3.111861,101.65589,239.4,52.6,VFK4581,VFK4581
2025-01-21 20:32:28,weekday_U1900_U190002_9,20:01:31,20250121,U1900,3.168917,101.696335,133.0,27.78,WUW1459,WUW1459
2025-01-21 20:32:37,weekday_P0040_P004002_1,20:06:05,20250121,P0040,3.104324,101.625946,338.4,35.0,WA7097M,WA7097M
2025-01-21 20:32:29,weekday_U7520_U752001_9,20:03:29,20250121,U7520,3.00675,101.565674,128.0,25.93,WVA3152,WVA3152
2025-01-21 20:32:53,weekday_U7510_U751001_10,20:01:25,20250121,U7510,3.095527,101.634834,202.4,6.67,W2758T,W2758T
2025-01-21 20:32:44,weekday_U4210_U421002_5,19:30:16,20250121,U4210,3.1443,101.705956,137.0,6.85,W7970S,W7970S
2025-01-21 20:32:41,weekday_T2010_T201002_14,20:06:14,20250121,T2010,3.228083,101.725,333.0,25.93,WPV4564,WPV4564
2025-01-21 20:32:57,weekday_P0020_P002002_2,20:01:46,20250121,P0020,3.118738,101.63444,101.0,31.67,WPY9550,WPY9550
2025-01-21 20:32:32,weekday_T6400_T640002_10,20:06:33,20250121,T6400,3.086833,101.6515,0.0,0.0,WVN5492,WVN5492
2025-01-21 20:32:26,weekday_S0030_S003002_8,20:00:26,20250121,S0030,2.996467,101.79284,141.0,37.04,WB4638T,WB4638T
2025-01-21 20:32:43,weekday_T7900_T790002_7,20:07:53,20250121,T7900,3.118417,101.646416,91.3,39.82,WVD4738,WVD4738
2025-01-21 20:32:50,weekday_U6000_U600002_22,19:46:56,20250121,U6000,3.138458,101.6953,9.39,19.45,VGG9462,VGG9462
2025-01-21 20:32:55,weekday_U2000_U200002_3,19:08:16,20250121,U2000,3.215437,101.71289,3.1,35.56,WVP2546,WVP2546
2025-01-21 20:32:48,weekday_S4060_S406002_2,19:25:48,20250121,S4060,3.04085,101.534004,359.0,37.04,WVD4692,WVD4692
2025-01-21 20:32:51,weekday_U2010_U201002_9,20:00:51,20250121,U2010,3.202783,101.696,213.0,33.34,WVB5772,WVB5772
2025-01-21 20:32:39,weekday_U2510_U251002_2,18:30:39,20250121,U2510,3.184233,101.755844,0.0,0.0,WPA4809,WPA4809
2025-01-21 20:32:52,weekday_S4080_S408002_11,19:01:57,20250121,S4080,3.02275,101.57267,189.0,24.08,WB870L,WB870L
2025-01-21 20:32:47,weekday_U6000_U600002_23,20:01:40,20250121,U6000,3.081107,101.666145,36.2,16.67,BNG4014,BNG4014
2025-01-21 20:32:24,weekday_U7720_U772002_16,20:00:54,20250121,U7720,3.12545,101.559,148.0,42.6,WVA4137,WVA4137
2025-01-21 20:32:24,weekday_U5800_U580002_5,19:00:24,20250121,U5800,3.146617,101.69784,0.0,0.0,WVN5548,WVN5548
2025-01-21 20:32:33,weekday_U3000_U300002_8,19:38:36,20250121,U3000,3.148933,101.697334,0.0,3.7,WB490G,WB490G
2025-01-21 20:32:34,weekday_S4100_S410002_3,19:02:18,20250121,S4100,3.169411,101.517334,236.4,25.37,WVA3105,WVA3105
2025-01-21 20:32:12,weekday_U5900_U590002_14,19:34:13,20250121,U5900,3.140105,101.7092,316.5,30.17,WVJ1043,WVJ1043
2025-01-21 20:32:35,weekday_T2220_T222002_4,20:15:05,20250121,T2220,3.209467,101.743324,214.0,25.93,WWC6423,WWC6423
2025-01-21 20:32:37,weekday_U2200_U220001_6,20:32:37,20250121,U2200,3.147033,101.69533,0.0,1.85,WVC6421,WVC6421
2025-01-21 20:32:55,weekday_U7720_U772001_14,19:02:00,20250121,U7720,3.149826,101.54328,315.29,16.85,WQA1912,WQA1912
2025-01-21 20:32:39,weekday_U1900_U190001_8,20:15:09,20250121,U1900,3.176967,101.68734,323.0,16.67,WVA4412,WVA4412
2025-01-21 20:32:36,weekday_U1700_U170002_5,19:08:37,20250121,U1700,3.247433,101.69883,306.0,24.08,WVD4971,WVD4971
2025-01-21 20:32:54,weekday_S0070_S007002_5,18:40:25,20250121,S0070,3.230967,101.72383,0.0,0.0,WPY7751,WPY7751
2025-01-21 20:32:45,weekday_S0070_S007002_5,19:41:45,20250121,S0070,3.236283,101.70067,0.0,0.0,WB5638Q,WB5638Q
2025-01-21 20:32:28,weekday_U6000_U600001_19,19:39:37,20250121,U6000,3.057504,101.63278,261.79,70.01,VGF8476,VGF8476
2025-01-21 20:32:53,weekday_U6400_U640001_6,19:59:56,20250121,U6400,3.083596,101.67119,270.29,0.0,WNV6530,WNV6530
2025-01-21 20:32:34,weekday_U1710_U171001_9,19:22:04,20250121,U1710,3.249883,101.68299,0.0,0.0,WVE7257,WVE7257
2025-01-21 20:32:34,weekday_U1730_U173001_5,19:26:05,20250121,U1730,3.2529,101.674675,312.0,5.56,WVH6234,WVH6234
2025-01-21 20:33:17,weekday_S1040_S104002_1,20:00:23,20250121,S1040,3.133979,101.76637,75.69,0.0,WVE4918,WVE4918
2025-01-21 20:33:15,weekday_S4080_S408002_11,19:31:10,20250121,S4080,3.035622,101.55869,100.3,43.34,WQC2646,WQC2646
2025-01-21 20:33:07,weekday_U4200_U420002_6,19:12:54,20250121,U4200,3.12826,101.73278,152.6,5.56,VFH1693,VFH1693
2025-01-21 20:33:03,weekday_S1390_S139002_7,20:00:00,20250121,S1390,3.2407,101.53501,141.0,44.45,WB7246P,WB7246P
2025-01-21 20:32:09,weekday_U6000_U600001_19,19:19:08,20250121,U6000,2.991387,101.61364,150.5,20.74,VGJ8305,VGJ8305
2025-01-21 20:33:12,weekday_S0040_S004002_2,20:31:51,20250121,S0040,3.20723,101.78177,132.5,8.33,WVA2976,WVA2976
2025-01-21 20:32:56,weekday_U5900_U590001_13,20:15:56,20250121,U5900,3.110283,101.70716,173.0,53.71,WVH7920,WVH7920
2025-01-21 20:33:16,weekday_S4030_S403002_8,20:12:31,20250121,S4030,3.04347,101.51423,234.0,15.37,WVD3307,WVD3307
2025-01-21 20:32:51,weekday_U6000_U600001_19,19:30:43,20250121,U6000,3.043406,101.620636,117.9,7.59,VGN2847,VGN2847
2025-01-21 20:33:06,weekday_U6000_U600001_21,20:25:39,20250121,U6000,3.130637,101.68792,251.0,12.59,VGK1736,VGK1736
2025-01-21 20:33:05,weekday_T6400_T640002_10,19:32:05,20250121,T6400,3.081633,101.6465,283.0,11.11,WVJ8274,WVJ8274
2025-01-21 20:32:49,weekday_U7720_U772001_16,20:30:54,20250121,U7720,3.136565,101.69128,293.79,4.82,WNV5691,WNV5691
2025-01-21 20:33:10,weekday_U4200_U420002_7,20:20:10,20250121,U4200,3.119383,101.748665,266.0,57.41,WB5742S,WB5742S
2025-01-21 20:32:58,weekday_P0030_P003002_2,20:19:43,20250121,P0030,3.095881,101.60692,87.9,6.67,WA2849M,WA2849M
2025-01-21 20:32:53,weekday_P0060_P006002_3,20:30:01,20250121,P0060,3.149782,101.61605,7.4,7.59,WB6746M,WB6746M
2025-01-21 20:33:05,weekday_U5900_U590002_15,20:01:35,20250121,U5900,3.08575,101.694824,333.0,3.7,WB8743F,WB8743F
2025-01-21 20:32:55,weekday_P0010_P001001_16,20:13:25,20250121,P0010,3.086717,101.64966,0.0,0.0,WA7197M,WA7197M
2025-01-21 20:33:19,weekday_U2220_U222002_3,19:45:57,20250121,U2220,3.208689,101.7527,22.0,25.74,SF50664,SF50664
2025-01-21 20:33:16,weekday_U6400_U640001_7,20:10:18,20250121,U6400,3.099464,101.67637,181.9,7.76,VGF4516,VGF4516
2025-01-21 20:33:20,weekday_P0060_P006002_3,19:38:59,20250121,P0060,3.18486,101.612076,78.5,6.3,WWB5464,WWB5464
2025-01-21 20:32:53,weekday_U2020_U202001_8,19:40:00,20250121,U2020,3.249533,101.683174,0.0,0.0,WUU6734,WUU6734
2025-01-21 20:32:59,weekday_U1800_U180001_12,20:27:59,20250121,U1800,3.150383,101.69551,0.0,0.0,WVC6416,WVC6416
2025-01-21 20:33:06,weekday_S4100_S410002_2,09:01:13,20250121,S4100,3.126925,101.52661,321.0,8.69,WUY4963,WUY4963
2025-01-21 20:32:52,weekday_S1140_S114002_2,20:23:10,20250121,S1140,3.119865,101.751366,11.8,20.93,WVE5068,WVE5068
2025-01-21 20:33:08,weekday_U3000_U300002_8,18:45:03,20250121,U3000,3.131876,101.771645,165.5,12.22,VGL1376,VGL1376
2025-01-21 20:33:03,weekday_U2500_U250001_20,20:13:07,20250121,U2500,3.184807,101.701775,2.9,9.07,WUW1483,WUW1483
2025-01-21 20:32:52,weekday_U6000_U600002_23,20:15:51,20250121,U6000,3.061731,101.64644,58.3,7.96,VGK8917,VGK8917
2025-01-21 20:32:51,weekday_S2000_S200002_1,20:22:22,20250121,S2000,3.080726,101.58459,268.7,6.85,WB3406N,WB3406N
2025-01-21 20:32:58,weekday_U7700_U770001_3,20:12:03,20250121,U7700,3.104163,101.64816,178.7,16.11,W9762Q,W9762Q
2025-01-21 20:33:20,weekday_U3000_U300002_8,18:29:33,20250121,U3000,3.134992,101.7693,182.4,15.93,WWC4559,WWC4559
2025-01-21 20:33:13,weekday_S2000_S200002_1,20:03:08,20250121,S2000,3.076665,101.58623,203.2,6.11,WB4408N,WB4408N
2025-01-21 20:32:39,weekday_U3000_U300002_8,19:00:48,20250121,U3000,3.157266,101.75106,116.5,8.33,VFH8704,VFH8704
2025-01-21 20:32:51,weekday_U6400_U640001_7,20:22:12,20250121,U6400,3.124146,101.683365,249.2,34.08,VGY9558,VGY9558
2025-01-21 20:33:20,weekday_U4000_U400002_3,19:02:21,20250121,U4000,3.133684,101.71431,123.5,21.48,W3447S,W3447S
2025-01-21 20:33:01,weekday_U6500_U650002_11,19:29:35,20250121,U6500,3.132717,101.68784,0.0,1.85,WB824L,WB824L
2025-01-21 20:32:44,weekday_U2020_U202001_8,19:55:44,20250121,U2020,3.1882,101.70384,51.0,29.63,WUW8434,WUW8434
2025-01-21 20:33:01,weekday_U4200_U420002_5,18:29:51,20250121,U4200,3.132804,101.760185,276.29,0.0,WPB3209,WPB3209
2025-01-21 20:32:52,weekday_T3510_T351002_2,19:30:07,20250121,T3510,3.136548,101.75459,290.1,0.0,WVJ1049,WVJ1049
2025-01-21 20:33:15,weekday_U7700_U770001_3,20:31:56,20250121,U7700,3.13886,101.69437,190.1,57.41,WQC710,WQC710
2025-01-21 20:33:07,weekday_U2020_U202002_9,19:59:07,20250121,U2020,3.17515,101.7,194.0,44.45,WUW2542,WUW2542
2025-01-21 20:33:08,weekday_U7720_U772001_14,18:55:59,20250121,U7720,3.152566,101.52923,346.9,6.11,VFE4091,VFE4091
2025-01-21 20:32:44,weekday_U6000_U600001_19,19:48:32,20250121,U6000,3.070432,101.65664,231.7,9.07,VGH4674,VGH4674
2025-01-21 20:33:01,weekday_U4000_U400002_2,17:31:12,20250121,U4000,3.054511,101.74456,197.9,15.19,WNV5678,WNV5678
2025-01-21 20:33:11,weekday_U2500_U250002_22,20:29:41,20250121,U2500,3.212167,101.729004,27.0,16.67,WVC2034,WVC2034
2025-01-21 20:33:21,weekday_U6410_U641002_0,19:48:21,20250121,U6410,3.08885,101.67417,192.0,46.3,WB807U,WB807U
2025-01-21 20:33:05,weekday_U2500_U250001_20,19:58:05,20250121,U2500,3.207833,101.729004,131.0,48.15,WVL614,WVL614
2025-01-21 20:33:06,weekday_T2010_T201001_13,20:09:06,20250121,T2010,3.24895,101.70083,281.0,33.34,WUY1449,WUY1449
2025-01-21 20:32:42,weekday_U1510_U151002_7,19:30:05,20250121,U1510,3.14688,101.69642,218.8,0.0,WA5036G,WA5036G
2025-01-21 20:33:18,weekday_U6400_U640002_7,20:00:07,20250121,U6400,3.14026,101.69797,54.5,18.52,VGH4668,VGH4668
2025-01-21 20:33:16,weekday_S1490_S149002_10,20:01:34,20250121,S1490,3.255676,101.65407,275.4,25.19,WPL4114,WPL4114
2025-01-21 20:33:00,weekday_S4080_S408002_12,20:31:30,20250121,S4080,3.027133,101.57,341.0,22.22,WB9341D,WB9341D
2025-01-21 20:33:04,weekday_T7760_T776002_4,19:52:04,20250121,T7760,3.044933,101.60168,0.0,0.0,WC9270G,WC9270G
2025-01-21 20:33:17,weekday_S1080_S108002_1,20:16:17,20250121,S1080,3.0132,101.71082,209.0,33.34,WB1872U,WB1872U
2025-01-21 20:33:12,weekday_U5900_U590001_13,20:08:55,20250121,U5900,3.081783,101.701,117.0,53.71,WB5734H,WB5734H
2025-01-21 20:32:08,weekday_S2000_S200002_1,19:40:38,20250121,S2000,3.052317,101.59183,359.0,29.63,WB962P,WB962P
2025-01-21 20:33:16,weekday_U7510_U751001_9,19:07:48,20250121,U7510,3.057938,101.52243,162.8,52.6,WWC4592,WWC4592
2025-01-21 20:33:15,weekday_U6400_U640002_7,20:15:55,20250121,U6400,3.089674,101.67425,11.7,29.26,WPX6907,WPX6907
2025-01-21 20:33:00,weekday_U3030_U303002_8,19:01:12,20250121,U3030,3.135095,101.78464,163.8,15.74,WVJ8196,WVJ8196
2025-01-21 20:33:07,weekday_U4000_U400002_3,20:27:37,20250121,U4000,3.064467,101.7495,1.0,5.56,WB5780H,WB5780H
2025-01-21 20:32:58,weekday_U3000_U300002_9,20:31:58,20250121,U3000,3.13311,101.759476,100.9,38.71,VFH8560,VFH8560
2025-01-21 20:33:01,weekday_U2530_U253002_11,20:00:08,20250121,U2530,3.163429,101.75217,29.3,40.93,WVL581,WVL581
2025-01-21 20:33:13,weekday_T7910_T791002_8,20:30:38,20250121,T7910,3.117059,101.671906,78.8,7.96,WUW4140,WUW4140
2025-01-21 20:32:27,weekday_S1140_S114002_2,19:42:27,20250121,S1140,3.1124,101.73983,214.0,7.41,WVN5478,WVN5478
2025-01-21 20:33:09,weekday_U3000_U300002_9,20:15:00,20250121,U3000,3.164492,101.73268,279.2,66.84,VFA2791,VFA2791
2025-01-21 20:33:06,weekday_S0040_S004002_2,20:00:36,20250121,S0040,3.204867,101.75182,183.0,27.78,WVL649,WVL649
2025-01-21 20:32:55,weekday_U5810_U581002_2,20:01:55,20250121,U5810,3.07465,101.716324,79.0,14.82,WB3642M,WB3642M
